,created_at,sentiment,volumne,sentiment_1dlag,volumne_1dlag,sentiment_2dlag,volumne_2dlag,sentiment_3dlag,volumne_3dlag,open,high,low,close,adjclose,open_prevDay,high_prevDay,low_prevDay,close_prevDay,adjclose_prevDay
515,2016-05-06,0.19735,2,0.0,1.0,-0.07655,2.0,0.064,2.0,42.17,43.27,41.62,42.99,42.99,45.69,45.73,41.96,42.31,42.31
516,2016-05-07,0.0,1,0.19735,2.0,0.0,1.0,-0.07655,2.0,,,,,,,,,,
517,2016-05-08,0.0,1,0.0,1.0,0.19735,2.0,0.0,1.0,,,,,,,,,,
518,2016-05-09,0.624,1,0.0,1.0,0.0,1.0,0.19735,2.0,43.14,43.23,41.36,41.78,41.78,42.17,43.27,41.62,42.99,42.99
519,2016-05-10,0.0,1,0.624,1.0,0.0,1.0,0.0,1.0,41.51,41.89,41.0,41.74,41.74,43.14,43.23,41.36,41.78,41.78
520,2016-05-11,0.26335,2,0.0,1.0,0.624,1.0,0.0,1.0,41.52,43.1,41.21,41.79,41.79,41.51,41.89,41.0,41.74,41.74
521,2016-05-12,0.4215,1,0.26335,2.0,0.0,1.0,0.624,1.0,42.29,42.33,40.73,41.46,41.46,41.52,43.1,41.21,41.79,41.79
522,2016-05-13,0.3182,1,0.4215,1.0,0.26335,2.0,0.0,1.0,41.56,42.24,41.34,41.52,41.52,42.29,42.33,40.73,41.46,41.46
523,2016-05-14,0.0,2,0.3182,1.0,0.4215,1.0,0.26335,2.0,,,,,,,,,,
524,2016-05-17,0.0,1,0.0,2.0,0.3182,1.0,0.4215,1.0,41.81,41.96,40.8,40.93,40.93,41.63,42.63,41.58,41.66,41.66
525,2016-05-18,0.4588,1,0.0,1.0,0.0,2.0,0.3182,1.0,41.83,43.06,41.55,42.23,42.23,41.81,41.96,40.8,40.93,40.93
526,2016-05-19,0.0,2,0.4588,1.0,0.0,1.0,0.0,2.0,42.72,43.36,41.46,43.04,43.04,41.83,43.06,41.55,42.23,42.23
527,2016-05-20,0.11333333333333336,3,0.0,2.0,0.4588,1.0,0.0,1.0,43.4,44.11,43.27,44.06,44.06,42.72,43.36,41.46,43.04,43.04
528,2016-05-21,0.16976666666666665,3,0.11333333333333336,3.0,0.0,2.0,0.4588,1.0,,,,,,,,,,
529,2016-05-23,0.0,1,0.16976666666666665,3.0,0.11333333333333336,3.0,0.0,2.0,43.97,44.52,43.17,43.24,43.24,43.4,44.11,43.27,44.06,44.06
530,2016-05-24,0.37385,2,0.0,1.0,0.16976666666666665,3.0,0.11333333333333336,3.0,43.32,43.75,43.04,43.58,43.58,43.97,44.52,43.17,43.24,43.24
531,2016-05-25,0.1204,3,0.37385,2.0,0.0,1.0,0.16976666666666665,3.0,43.58,44.27,43.3,43.92,43.92,43.32,43.75,43.04,43.58,43.58
532,2016-05-26,0.0,1,0.1204,3.0,0.37385,2.0,0.0,1.0,44.1,45.05,43.81,45.02,45.02,43.58,44.27,43.3,43.92,43.92
533,2016-05-27,0.4019,1,0.0,1.0,0.1204,3.0,0.37385,2.0,45.0,45.19,44.15,44.61,44.61,44.1,45.05,43.81,45.02,45.02
534,2016-05-28,0.0,2,0.4019,1.0,0.0,1.0,0.1204,3.0,,,,,,,,,,
535,2016-05-30,0.5106,1,0.0,2.0,0.4019,1.0,0.0,1.0,,,,,,,,,,
536,2016-05-31,0.27055,2,0.5106,1.0,0.0,2.0,0.4019,1.0,44.61,44.95,44.3,44.65,44.65,45.0,45.19,44.15,44.61,44.61
537,2016-06-01,-0.064,2,0.27055,2.0,0.5106,1.0,0.0,2.0,44.3,44.48,43.38,43.91,43.91,44.61,44.95,44.3,44.65,44.65
538,2016-06-02,0.0,1,-0.064,2.0,0.27055,2.0,0.5106,1.0,43.92,43.98,43.42,43.79,43.79,44.3,44.48,43.38,43.91,43.91
539,2016-06-03,0.0,1,0.0,1.0,-0.064,2.0,0.27055,2.0,44.0,44.39,43.6,43.8,43.8,43.92,43.98,43.42,43.79,43.79
540,2016-06-05,0.3294,2,0.0,1.0,0.0,1.0,-0.064,2.0,,,,,,,,,,
541,2016-06-07,0.0,1,0.3294,2.0,0.0,1.0,0.0,1.0,44.45,46.89,44.3,46.47,46.47,43.6,44.18,43.09,44.14,44.14
542,2016-06-08,0.7003,1,0.0,1.0,0.3294,2.0,0.0,1.0,46.76,48.17,46.52,47.1,47.1,44.45,46.89,44.3,46.47,46.47
543,2016-06-09,0.2235,3,0.7003,1.0,0.0,1.0,0.3294,2.0,47.0,47.07,45.41,45.87,45.87,46.76,48.17,46.52,47.1,47.1
544,2016-06-10,0.10606666666666666,3,0.2235,3.0,0.7003,1.0,0.0,1.0,45.48,45.59,43.68,43.76,43.76,47.0,47.07,45.41,45.87,45.87
545,2016-06-11,0.0,1,0.10606666666666666,3.0,0.2235,3.0,0.7003,1.0,,,,,,,,,,
546,2016-06-12,0.0,1,0.0,1.0,0.10606666666666666,3.0,0.2235,3.0,,,,,,,,,,
547,2016-06-13,0.0,1,0.0,1.0,0.0,1.0,0.10606666666666666,3.0,43.9,45.15,43.53,43.57,43.57,45.48,45.59,43.68,43.76,43.76
548,2016-06-14,0.14905,4,0.0,1.0,0.0,1.0,0.0,1.0,43.78,44.44,42.51,42.99,42.99,43.9,45.15,43.53,43.57,43.57
549,2016-06-15,0.0,1,0.14905,4.0,0.0,1.0,0.0,1.0,43.39,44.38,43.03,43.54,43.54,43.78,44.44,42.51,42.99,42.99
550,2016-06-16,0.0,1,0.0,1.0,0.14905,4.0,0.0,1.0,43.48,43.61,42.7,43.59,43.59,43.39,44.38,43.03,43.54,43.54
551,2016-06-21,0.0,2,0.0,1.0,0.0,1.0,0.14905,4.0,44.14,44.51,43.76,43.92,43.92,43.9,44.75,43.65,43.94,43.94
552,2016-06-23,0.0,1,0.0,2.0,0.0,1.0,0.0,1.0,39.14,39.51,38.43,39.28,39.28,39.89,41.19,39.15,39.33,39.33
553,2016-06-25,0.3802,1,0.0,1.0,0.0,2.0,0.0,1.0,,,,,,,,,,
554,2016-06-27,0.7964,1,0.3802,1.0,0.0,1.0,0.0,2.0,38.17,39.76,37.57,39.71,39.71,38.01,39.02,37.95,38.63,38.63
555,2016-06-30,-0.3243,2,0.7964,1.0,0.3802,1.0,0.0,1.0,42.59,42.7,41.8,42.46,42.46,41.03,42.36,40.6,42.04,42.04
556,2016-07-15,0.2549,2,-0.3243,2.0,0.7964,1.0,0.3802,1.0,44.5,44.55,43.93,44.08,44.08,44.62,44.99,44.21,44.31,44.31
557,2016-07-16,0.5719,1,0.2549,2.0,-0.3243,2.0,0.7964,1.0,,,,,,,,,,
558,2016-07-17,0.09106666666666667,3,0.5719,1.0,0.2549,2.0,-0.3243,2.0,,,,,,,,,,
559,2016-07-18,0.4588,1,0.09106666666666667,3.0,0.5719,1.0,0.2549,2.0,43.93,45.42,43.66,45.25,45.25,44.5,44.55,43.93,44.08,44.08
560,2016-07-20,0.6792,1,0.4588,1.0,0.09106666666666667,3.0,0.5719,1.0,45.29,45.96,45.0,45.67,45.67,45.0,45.82,44.95,45.05,45.05
561,2016-07-21,0.0,1,0.6792,1.0,0.4588,1.0,0.09106666666666667,3.0,45.2,45.57,43.82,44.1,44.1,45.29,45.96,45.0,45.67,45.67
562,2016-07-26,0.7256,1,0.0,1.0,0.6792,1.0,0.4588,1.0,45.54,46.0,45.06,45.9,45.9,44.45,46.28,44.27,46.0,46.0
563,2016-07-27,0.0,1,0.7256,1.0,0.0,1.0,0.6792,1.0,45.87,46.67,45.38,45.7,45.7,45.54,46.0,45.06,45.9,45.9
564,2016-07-29,0.4404,1,0.0,1.0,0.7256,1.0,0.0,1.0,46.14,47.06,46.05,46.96,46.96,45.59,46.15,45.32,46.12,46.12
565,2016-07-30,0.1468,3,0.4404,1.0,0.0,1.0,0.7256,1.0,,,,,,,,,,
566,2016-08-01,0.0,1,0.1468,3.0,0.4404,1.0,0.0,1.0,47.1,47.33,45.88,46.0,46.0,46.14,47.06,46.05,46.96,46.96
567,2016-08-03,0.0,2,0.0,1.0,0.1468,3.0,0.4404,1.0,45.47,45.94,44.84,45.16,45.16,45.87,45.97,44.28,45.44,45.44
568,2016-08-04,0.0,1,0.0,2.0,0.0,1.0,0.1468,3.0,45.14,46.17,44.41,46.12,46.12,45.47,45.94,44.84,45.16,45.16
569,2016-08-05,0.0,1,0.0,1.0,0.0,2.0,0.0,1.0,46.0,46.4,45.48,46.01,46.01,45.14,46.17,44.41,46.12,46.12
570,2016-08-09,0.0,1,0.0,1.0,0.0,1.0,0.0,2.0,45.36,46.31,45.33,45.82,45.82,45.6,45.92,45.22,45.23,45.23
571,2016-08-10,0.3612,1,0.0,1.0,0.0,1.0,0.0,1.0,45.65,45.97,44.92,45.13,45.13,45.36,46.31,45.33,45.82,45.82
572,2016-08-16,0.0,1,0.3612,1.0,0.0,1.0,0.0,1.0,45.1,45.44,44.68,44.72,44.72,45.2,45.9,44.99,45.12,45.12
573,2016-08-17,0.7579,1,0.0,1.0,0.3612,1.0,0.0,1.0,44.87,44.97,44.56,44.65,44.65,45.1,45.44,44.68,44.72,44.72
574,2016-08-19,0.0,1,0.7579,1.0,0.0,1.0,0.3612,1.0,44.71,45.03,44.51,45.0,45.0,44.76,45.13,44.46,44.7,44.7
575,2016-08-20,0.2698,1,0.0,1.0,0.7579,1.0,0.0,1.0,,,,,,,,,,
576,2016-08-22,0.6249,1,0.2698,1.0,0.0,1.0,0.7579,1.0,44.83,45.02,44.54,44.59,44.59,44.71,45.03,44.51,45.0,45.0
577,2016-08-23,-0.3612,2,0.6249,1.0,0.2698,1.0,0.0,1.0,44.86,45.7,44.56,44.97,44.97,44.83,45.02,44.54,44.59,44.59
578,2016-08-24,0.47445,2,-0.3612,2.0,0.6249,1.0,0.2698,1.0,45.41,45.43,44.44,44.52,44.52,44.86,45.7,44.56,44.97,44.97
579,2016-08-26,0.4927,1,0.47445,2.0,-0.3612,2.0,0.6249,1.0,44.43,44.57,43.76,44.0,44.0,44.62,44.76,44.15,44.19,44.19
580,2016-08-27,0.0,1,0.4927,1.0,0.47445,2.0,-0.3612,2.0,,,,,,,,,,
581,2016-08-28,0.0,1,0.0,1.0,0.4927,1.0,0.47445,2.0,,,,,,,,,,
582,2016-08-29,0.3612,1,0.0,1.0,0.0,1.0,0.4927,1.0,44.03,44.08,43.0,43.04,43.04,44.43,44.57,43.76,44.0,44.0
583,2016-09-03,0.0,1,0.3612,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,
584,2016-09-11,0.0,1,0.0,1.0,0.3612,1.0,0.0,1.0,,,,,,,,,,
585,2016-09-13,0.5707,1,0.0,1.0,0.0,1.0,0.3612,1.0,39.41,39.7,38.69,39.21,39.21,39.0,40.27,38.82,39.66,39.66
586,2016-09-14,0.6486,1,0.5707,1.0,0.0,1.0,0.0,1.0,39.15,39.58,38.97,39.28,39.28,39.41,39.7,38.69,39.21,39.21
587,2016-09-15,0.31245,2,0.6486,1.0,0.5707,1.0,0.0,1.0,39.3,40.5,39.28,40.08,40.08,39.15,39.58,38.97,39.28,39.28
588,2016-09-16,0.4389,1,0.31245,2.0,0.6486,1.0,0.5707,1.0,40.08,41.14,39.8,41.08,41.08,39.3,40.5,39.28,40.08,40.08
589,2016-09-20,0.7003,1,0.4389,1.0,0.31245,2.0,0.6486,1.0,41.37,41.55,40.78,40.93,40.93,41.4,41.89,41.0,41.27,41.27
590,2016-09-22,0.23835,2,0.7003,1.0,0.4389,1.0,0.31245,2.0,41.28,41.46,40.6,41.29,41.29,41.27,41.4,40.31,41.04,41.04
591,2016-09-23,0.7712,1,0.23835,2.0,0.7003,1.0,0.4389,1.0,41.2,42.04,41.13,41.49,41.49,41.28,41.46,40.6,41.29,41.29
592,2016-09-24,0.2942,1,0.7712,1.0,0.23835,2.0,0.7003,1.0,,,,,,,,,,
593,2016-09-28,-0.132,2,0.2942,1.0,0.7712,1.0,0.23835,2.0,41.5,41.65,41.05,41.25,41.25,41.93,42.0,40.92,41.16,41.16
594,2016-09-30,0.4939,1,-0.132,2.0,0.2942,1.0,0.7712,1.0,40.44,41.0,39.91,40.81,40.81,41.12,41.47,40.12,40.14,40.14
595,2016-10-03,0.0,1,0.4939,1.0,-0.132,2.0,0.2942,1.0,42.46,43.13,41.65,42.74,42.74,40.44,41.0,39.91,40.81,40.81
596,2016-10-05,0.24695,2,0.0,1.0,0.4939,1.0,-0.132,2.0,42.45,42.63,41.62,41.69,41.69,42.62,42.66,41.76,42.28,42.28
597,2016-10-07,0.0,1,0.24695,2.0,0.0,1.0,0.4939,1.0,40.2,40.26,39.16,39.32,39.32,40.49,40.84,40.04,40.2,40.2
598,2016-10-11,0.6369,1,0.0,1.0,0.24695,2.0,0.0,1.0,40.37,40.44,39.66,40.02,40.02,40.27,40.83,39.93,40.19,40.19
599,2016-10-12,0.0,1,0.6369,1.0,0.0,1.0,0.24695,2.0,40.19,40.78,40.08,40.3,40.3,40.37,40.44,39.66,40.02,40.02
600,2016-10-13,0.26145,2,0.0,1.0,0.6369,1.0,0.0,1.0,40.1,40.18,39.41,40.05,40.05,40.19,40.78,40.08,40.3,40.3
601,2016-10-14,-0.128,1,0.26145,2.0,0.0,1.0,0.6369,1.0,40.13,40.29,39.26,39.3,39.3,40.1,40.18,39.41,40.05,40.05
602,2016-10-17,0.0,2,-0.128,1.0,0.26145,2.0,0.0,1.0,39.41,39.68,38.4,38.79,38.79,40.13,40.29,39.26,39.3,39.3
603,2016-10-20,0.0,2,0.0,2.0,-0.128,1.0,0.26145,2.0,40.42,40.6,39.41,39.82,39.82,39.95,41.33,39.61,40.71,40.71
604,2016-10-21,0.0,1,0.0,2.0,0.0,2.0,-0.128,1.0,39.72,40.31,39.48,40.02,40.02,40.42,40.6,39.41,39.82,39.82
605,2016-10-22,0.4019,1,0.0,1.0,0.0,2.0,0.0,2.0,,,,,,,,,,
606,2016-10-24,0.0,1,0.4019,1.0,0.0,1.0,0.0,2.0,40.2,40.79,40.05,40.55,40.55,39.72,40.31,39.48,40.02,40.02
607,2016-10-25,0.2732,1,0.0,1.0,0.4019,1.0,0.0,1.0,40.58,40.94,40.24,40.47,40.47,40.2,40.79,40.05,40.55,40.55
608,2016-10-27,0.46715,2,0.2732,1.0,0.0,1.0,0.4019,1.0,42.27,42.74,40.33,40.8,40.8,40.2,40.64,40.02,40.45,40.45
609,2016-10-28,0.0,1,0.46715,2.0,0.2732,1.0,0.0,1.0,40.8,41.06,39.97,39.99,39.99,42.27,42.74,40.33,40.8,40.8
610,2016-10-29,0.1003923076923077,13,0.0,1.0,0.46715,2.0,0.2732,1.0,,,,,,,,,,
611,2016-10-31,-0.4951,1,0.1003923076923077,13.0,0.0,1.0,0.46715,2.0,40.5,40.5,39.16,39.55,39.55,40.8,41.06,39.97,39.99,39.99
612,2016-11-01,-0.023633333333333333,3,-0.4951,1.0,0.1003923076923077,13.0,0.0,1.0,39.61,39.7,37.62,38.16,38.16,40.5,40.5,39.16,39.55,39.55
613,2016-11-03,0.4215,1,-0.023633333333333333,3.0,-0.4951,1.0,0.1003923076923077,13.0,37.8,38.29,37.41,37.48,37.48,38.01,38.54,37.5,37.6,37.6
614,2016-11-04,0.32985,2,0.4215,1.0,-0.023633333333333333,3.0,-0.4951,1.0,37.8,38.69,37.19,38.11,38.11,37.8,38.29,37.41,37.48,37.48
615,2016-11-06,0.0,1,0.32985,2.0,0.4215,1.0,-0.023633333333333333,3.0,,,,,,,,,,
616,2016-11-07,0.5203,2,0.0,1.0,0.32985,2.0,0.4215,1.0,38.72,38.86,38.01,38.64,38.64,37.8,38.69,37.19,38.11,38.11
617,2016-11-08,0.5407,2,0.5203,2.0,0.0,1.0,0.32985,2.0,38.76,39.5,38.25,38.99,38.99,38.72,38.86,38.01,38.64,38.64
618,2016-11-09,-0.3818,1,0.5407,2.0,0.5203,2.0,0.0,1.0,37.38,38.4,36.79,38.01,38.01,38.76,39.5,38.25,38.99,38.99
619,2016-11-10,0.412725,4,-0.3818,1.0,0.5407,2.0,0.5203,2.0,38.21,38.32,36.08,37.07,37.07,37.38,38.4,36.79,38.01,38.01
620,2016-11-12,0.0,1,0.412725,4.0,-0.3818,1.0,0.5407,2.0,,,,,,,,,,
621,2016-11-14,0.0,1,0.0,1.0,0.412725,4.0,-0.3818,1.0,37.6,37.65,35.64,36.29,36.29,36.85,37.78,36.6,37.71,37.71
622,2016-11-15,0.0,1,0.0,1.0,0.0,1.0,0.412725,4.0,36.56,37.29,36.41,36.75,36.75,37.6,37.65,35.64,36.29,36.29
623,2016-11-16,0.29600000000000004,1,0.0,1.0,0.0,1.0,0.0,1.0,36.53,36.95,36.24,36.79,36.79,36.56,37.29,36.41,36.75,36.75
624,2016-11-17,0.41355,2,0.29600000000000004,1.0,0.0,1.0,0.0,1.0,36.7,37.9,36.42,37.73,37.73,36.53,36.95,36.24,36.79,36.79
625,2016-11-18,-0.19063333333333327,3,0.41355,2.0,0.29600000000000004,1.0,0.0,1.0,38.13,38.6,37.0,37.0,37.0,36.7,37.9,36.42,37.73,37.73
626,2016-11-19,0.0,1,-0.19063333333333327,3.0,0.41355,2.0,0.29600000000000004,1.0,,,,,,,,,,
627,2016-11-22,0.6124,1,0.0,1.0,-0.19063333333333327,3.0,0.41355,2.0,37.17,38.29,36.74,38.23,38.23,37.01,37.78,36.88,36.9,36.9
628,2016-11-23,0.4404,1,0.6124,1.0,0.0,1.0,-0.19063333333333327,3.0,38.12,39.13,37.8,38.63,38.63,37.17,38.29,36.74,38.23,38.23
629,2016-11-24,0.66465,2,0.4404,1.0,0.6124,1.0,0.0,1.0,,,,,,,,,,
630,2016-11-25,0.1531,1,0.66465,2.0,0.4404,1.0,0.6124,1.0,38.73,39.45,38.73,39.33,39.33,38.12,39.13,37.8,38.63,38.63
631,2016-11-28,0.0,1,0.1531,1.0,0.66465,2.0,0.4404,1.0,39.1,39.87,38.91,39.22,39.22,38.73,39.45,38.73,39.33,39.33
632,2016-12-01,0.4926,1,0.0,1.0,0.1531,1.0,0.66465,2.0,37.65,37.71,36.2,36.38,36.38,38.2,38.38,37.5,37.88,37.88
633,2016-12-02,0.4926,1,0.4926,1.0,0.0,1.0,0.1531,1.0,36.58,36.98,36.0,36.29,36.29,37.65,37.71,36.2,36.38,36.38
634,2016-12-04,0.0,2,0.4926,1.0,0.4926,1.0,0.0,1.0,,,,,,,,,,
635,2016-12-07,0.0,1,0.0,2.0,0.4926,1.0,0.4926,1.0,37.23,38.68,37.0,38.63,38.63,37.1,37.32,36.54,37.17,37.17
636,2016-12-10,0.0,3,0.0,1.0,0.0,2.0,0.4926,1.0,,,,,,,,,,
637,2016-12-11,0.7096,1,0.0,3.0,0.0,1.0,0.0,2.0,,,,,,,,,,
638,2016-12-14,0.0,1,0.7096,1.0,0.0,3.0,0.0,1.0,39.75,40.6,39.35,39.74,39.74,38.64,40.26,38.6,39.63,39.63
639,2016-12-17,0.4484,2,0.0,1.0,0.7096,1.0,0.0,3.0,,,,,,,,,,
640,2016-12-20,0.3182,1,0.4484,2.0,0.0,1.0,0.7096,1.0,40.61,41.8,40.5,41.76,41.76,40.5,40.89,39.97,40.55,40.55
641,2016-12-24,0.50055,2,0.3182,1.0,0.4484,2.0,0.0,1.0,,,,,,,,,,
642,2016-12-27,0.6249,1,0.50055,2.0,0.3182,1.0,0.4484,2.0,42.98,44.45,42.88,43.91,43.91,41.6,42.69,41.54,42.67,42.67
643,2016-12-29,0.4404,1,0.6249,1.0,0.50055,2.0,0.3182,1.0,43.71,43.84,42.82,42.94,42.94,44.31,44.76,43.44,43.95,43.95
644,2016-12-30,0.552,2,0.4404,1.0,0.6249,1.0,0.50055,2.0,43.26,43.5,42.34,42.74,42.74,43.71,43.84,42.82,42.94,42.94
645,2016-12-31,0.451,2,0.552,2.0,0.4404,1.0,0.6249,1.0,,,,,,,,,,
646,2017-01-01,0.0,1,0.451,2.0,0.552,2.0,0.4404,1.0,,,,,,,,,,
647,2017-01-04,0.0,1,0.0,1.0,0.451,2.0,0.552,2.0,42.95,45.6,42.86,45.4,45.4,42.97,44.07,42.19,43.4,43.4
648,2017-01-07,0.7644,1,0.0,1.0,0.0,1.0,0.451,2.0,,,,,,,,,,
649,2017-01-10,0.4588,1,0.7644,1.0,0.0,1.0,0.0,1.0,46.4,46.4,45.38,45.97,45.97,45.79,46.38,45.6,46.26,46.26
650,2017-01-13,0.0,1,0.4588,1.0,0.7644,1.0,0.0,1.0,46.0,47.57,45.92,47.55,47.55,45.81,46.14,45.12,45.92,45.92
651,2017-01-18,0.3312,2,0.0,1.0,0.4588,1.0,0.7644,1.0,47.33,47.94,47.12,47.67,47.67,47.34,47.99,46.87,47.12,47.12
652,2017-01-19,0.21775999999999998,5,0.3312,2.0,0.0,1.0,0.4588,1.0,49.45,49.74,48.15,48.75,48.75,47.33,47.94,47.12,47.67,47.67
653,2017-01-24,0.71795,2,0.21775999999999998,5.0,0.3312,2.0,0.0,1.0,50.0,50.96,49.93,50.92,50.92,49.17,50.18,49.1,49.78,49.78
654,2017-01-27,0.91325,2,0.71795,2.0,0.21775999999999998,5.0,0.3312,2.0,50.28,50.6,49.7,50.59,50.59,50.86,51.15,50.15,50.5,50.5
655,2017-01-29,-0.43995,2,0.91325,2.0,0.71795,2.0,0.21775999999999998,5.0,,,,,,,,,,
656,2017-01-30,0.0,1,-0.43995,2.0,0.91325,2.0,0.71795,2.0,50.51,51.06,49.42,50.13,50.13,50.28,50.6,49.7,50.59,50.59
657,2017-02-03,0.0,2,0.0,1.0,-0.43995,2.0,0.91325,2.0,50.38,50.44,49.94,50.27,50.27,49.67,50.48,49.54,50.31,50.31
658,2017-02-07,0.0,1,0.0,2.0,0.0,1.0,-0.43995,2.0,51.64,52.0,51.28,51.5,51.5,50.2,51.56,50.13,51.55,51.55
659,2017-02-09,0.0,1,0.0,1.0,0.0,2.0,0.0,1.0,53.25,54.24,53.23,53.84,53.84,51.47,52.67,51.24,52.42,52.42
660,2017-02-17,0.4199,1,0.0,1.0,0.0,1.0,0.0,2.0,53.16,54.58,52.83,54.45,54.45,55.52,56.0,53.7,53.79,53.79
661,2017-02-28,0.6249,1,0.4199,1.0,0.0,1.0,0.0,1.0,48.84,50.2,48.78,50.0,50.0,49.63,49.67,48.4,49.25,49.25
662,2017-03-05,0.31245,2,0.6249,1.0,0.4199,1.0,0.0,1.0,,,,,,,,,,
663,2017-03-08,0.0,1,0.31245,2.0,0.6249,1.0,0.4199,1.0,49.4,50.01,49.06,49.37,49.37,50.38,50.78,49.66,49.72,49.72
664,2017-04-01,0.6249,1,0.0,1.0,0.31245,2.0,0.6249,1.0,,,,,,,,,,
665,2017-04-06,0.0,1,0.6249,1.0,0.0,1.0,0.31245,2.0,59.38,60.39,58.82,59.74,59.74,60.41,60.98,58.84,59.0,59.0
666,2017-04-19,0.0,1,0.0,1.0,0.6249,1.0,0.0,1.0,60.49,61.32,60.42,61.1,61.1,59.94,60.17,59.58,60.05,60.05
667,2017-04-20,0.2732,1,0.0,1.0,0.0,1.0,0.6249,1.0,61.3,61.83,60.05,60.5,60.5,60.49,61.32,60.42,61.1,61.1
668,2017-04-22,0.5719,1,0.2732,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,
669,2017-04-24,0.0,1,0.5719,1.0,0.2732,1.0,0.0,1.0,61.84,62.11,61.2,61.61,61.61,60.4,61.28,60.08,61.12,61.12
670,2017-05-04,0.0,1,0.0,1.0,0.5719,1.0,0.2732,1.0,61.49,61.55,58.15,59.09,59.09,63.53,64.31,62.09,62.2,62.2
671,2017-05-05,0.4125,3,0.0,1.0,0.0,1.0,0.5719,1.0,59.6,61.71,59.36,61.67,61.67,61.49,61.55,58.15,59.09,59.09
672,2017-05-10,0.0386,2,0.4125,3.0,0.0,1.0,0.0,1.0,64.31,65.1,63.62,65.04,65.04,61.88,64.4,61.82,64.25,64.25
673,2017-05-19,0.0,1,0.0386,2.0,0.4125,3.0,0.0,1.0,63.1,63.3,62.04,62.17,62.17,61.4,62.79,61.06,62.61,62.61
674,2017-05-22,0.3066,2,0.0,1.0,0.0386,2.0,0.4125,3.0,62.56,62.87,61.36,62.07,62.07,63.1,63.3,62.04,62.17,62.17
675,2017-06-05,0.0,1,0.3066,2.0,0.0,1.0,0.0386,2.0,67.7,69.69,66.84,69.46,69.46,67.95,68.58,67.19,67.97,67.97
676,2017-06-06,0.0,1,0.0,1.0,0.3066,2.0,0.0,1.0,68.94,71.9,67.99,70.57,70.57,67.7,69.69,66.84,69.46,69.46
677,2017-06-08,0.3705666666666667,3,0.0,1.0,0.0,1.0,0.3066,2.0,72.75,74.38,72.04,74.0,74.0,71.27,72.1,71.03,71.93,71.93
678,2017-06-13,0.4215,1,0.3705666666666667,3.0,0.0,1.0,0.0,1.0,73.52,75.2,73.32,75.19,75.19,71.6,72.9,70.12,71.8,71.8
679,2017-06-17,0.0772,1,0.4215,1.0,0.3705666666666667,3.0,0.0,1.0,,,,,,,,,,
680,2017-06-29,0.0,1,0.0772,1.0,0.4215,1.0,0.3705666666666667,3.0,74.12,74.2,70.82,72.15,72.15,73.34,74.35,72.5,74.25,74.25
681,2017-06-30,0.094625,4,0.0,1.0,0.0772,1.0,0.4215,1.0,72.74,73.35,71.92,72.32,72.32,74.12,74.2,70.82,72.15,72.15
682,2017-07-03,0.303525,4,0.094625,4.0,0.0,1.0,0.0772,1.0,74.05,74.27,70.3,70.52,70.52,72.74,73.35,71.92,72.32,72.32
683,2017-07-04,0.1027,1,0.303525,4.0,0.094625,4.0,0.0,1.0,,,,,,,,,,
684,2017-07-07,0.0,1,0.1027,1.0,0.303525,4.0,0.094625,4.0,62.7,63.4,61.48,62.64,62.64,63.45,64.16,61.26,61.77,61.77
685,2017-07-09,0.0,3,0.0,1.0,0.1027,1.0,0.303525,4.0,,,,,,,,,,
686,2017-07-10,0.0,1,0.0,3.0,0.0,1.0,0.1027,1.0,62.58,63.59,60.63,63.21,63.21,62.7,63.4,61.48,62.64,62.64
687,2017-07-11,0.0,2,0.0,1.0,0.0,3.0,0.0,1.0,63.2,65.46,62.86,65.44,65.44,62.58,63.59,60.63,63.21,63.21
688,2017-07-17,0.4019,1,0.0,2.0,0.0,1.0,0.0,3.0,65.11,65.42,62.69,63.91,63.91,64.64,65.68,64.24,65.56,65.56
689,2017-07-26,0.2950071428571429,14,0.4019,1.0,0.0,2.0,0.0,1.0,68.07,69.1,67.62,68.77,68.77,69.0,69.12,66.83,67.92,67.92
690,2017-07-27,0.4215,1,0.2950071428571429,14.0,0.4019,1.0,0.0,2.0,69.2,69.5,65.26,66.89,66.89,68.07,69.1,67.62,68.77,68.77
691,2017-07-29,0.11120833333333334,12,0.4215,1.0,0.2950071428571429,14.0,0.4019,1.0,,,,,,,,,,
692,2017-08-02,0.7964,1,0.11120833333333334,12.0,0.4215,1.0,0.2950071428571429,14.0,63.79,65.42,62.24,65.18,65.18,64.6,64.89,63.23,63.91,63.91
693,2017-08-05,0.6981,1,0.7964,1.0,0.11120833333333334,12.0,0.4215,1.0,,,,,,,,,,
694,2017-08-09,0.4019,1,0.6981,1.0,0.7964,1.0,0.11120833333333334,12.0,72.2,74.0,71.79,72.71,72.71,71.51,73.72,71.48,73.04,73.04
695,2017-08-14,0.6239,1,0.4019,1.0,0.6981,1.0,0.7964,1.0,72.93,73.53,72.52,72.76,72.76,71.39,72.25,70.72,71.57,71.57
696,2017-08-19,0.0,1,0.6239,1.0,0.4019,1.0,0.6981,1.0,,,,,,,,,,
697,2017-08-21,0.1806,2,0.0,1.0,0.6239,1.0,0.4019,1.0,69.16,69.16,66.37,67.57,67.57,70.58,70.8,69.16,69.49,69.49
