created_at,sentiment,volumne,sentiment_1dlag,volumne_1dlag,sentiment_2dlag,volumne_2dlag,sentiment_1dlag_2dlag,volumne_1dlag_2dlag,sentiment_3dlag,volumne_3dlag,sentiment_1dlag_3dlag,volumne_1dlag_3dlag,sentiment_2dlag_3dlag,volumne_2dlag_3dlag,sentiment_1dlag_2dlag_3dlag,volumne_1dlag_2dlag_3dlag,open,high,low,close,adjclose
2015-06-16,0.4294,2,0.0,1.0,-0.4278,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11474999999999999,2.0,0.0,1.0,50.03,50.69,49.82,50.62,50.62
2015-06-18,0.0,2,0.4294,2.0,0.0,1.0,-0.4278,1.0,-0.4278,1.0,0.0,1.0,0.0,1.0,0.11474999999999999,2.0,52.4,52.69,52.0,52.38,52.38
2015-06-19,0.42742,5,0.0,2.0,0.4294,2.0,0.0,1.0,0.0,1.0,-0.4278,1.0,0.0,1.0,0.0,1.0,52.48,52.76,52.02,52.5,52.5
2015-06-20,0.7644,1,0.42742,5.0,0.0,2.0,0.4294,2.0,0.4294,2.0,0.0,1.0,-0.4278,1.0,0.0,1.0,,,,,
2015-06-21,0.1169,3,0.7644,1.0,0.42742,5.0,0.0,2.0,0.0,2.0,0.4294,2.0,0.0,1.0,-0.4278,1.0,,,,,
2015-06-22,-0.4278,1,0.1169,3.0,0.7644,1.0,0.42742,5.0,0.42742,5.0,0.0,2.0,0.4294,2.0,0.0,1.0,52.43,52.88,51.14,51.96,51.96
2015-06-23,0.56021,10,-0.4278,1.0,0.1169,3.0,0.7644,1.0,0.7644,1.0,0.42742,5.0,0.0,2.0,0.4294,2.0,52.06,53.6,51.71,53.53,53.53
2015-06-24,0.63178,5,0.56021,10.0,-0.4278,1.0,0.1169,3.0,0.1169,3.0,0.7644,1.0,0.42742,5.0,0.0,2.0,53.4,53.47,52.74,53.03,53.03
2015-06-25,0.5694,3,0.63178,5.0,0.56021,10.0,-0.4278,1.0,-0.4278,1.0,0.1169,3.0,0.7644,1.0,0.42742,5.0,53.29,54.28,53.05,53.76,53.76
2015-06-26,0.34257000000000004,10,0.5694,3.0,0.63178,5.0,0.56021,10.0,0.56021,10.0,-0.4278,1.0,0.1169,3.0,0.7644,1.0,53.78,53.82,53.2,53.42,53.42
2015-06-27,0.4359,2,0.34257000000000004,10.0,0.5694,3.0,0.63178,5.0,0.63178,5.0,0.56021,10.0,-0.4278,1.0,0.1169,3.0,,,,,
2015-06-28,0.0,1,0.4359,2.0,0.34257000000000004,10.0,0.5694,3.0,0.5694,3.0,0.63178,5.0,0.56021,10.0,-0.4278,1.0,,,,,
2015-06-30,0.6277666666666667,3,0.0,1.0,0.4359,2.0,0.34257000000000004,10.0,0.34257000000000004,10.0,0.5694,3.0,0.63178,5.0,0.56021,10.0,52.96,54.18,52.8,53.65,53.65
2015-07-01,0.128,1,0.6277666666666667,3.0,0.0,1.0,0.4359,2.0,0.4359,2.0,0.34257000000000004,10.0,0.5694,3.0,0.63178,5.0,54.22,54.52,53.57,53.83,53.83
2015-07-02,0.270075,4,0.128,1.0,0.6277666666666667,3.0,0.0,1.0,0.0,1.0,0.4359,2.0,0.34257000000000004,10.0,0.5694,3.0,56.04,56.49,54.66,56.0,56.0
2015-07-03,0.38195,2,0.270075,4.0,0.128,1.0,0.6277666666666667,3.0,0.6277666666666667,3.0,0.0,1.0,0.4359,2.0,0.34257000000000004,10.0,,,,,
2015-07-04,0.5630222222222222,9,0.38195,2.0,0.270075,4.0,0.128,1.0,0.128,1.0,0.6277666666666667,3.0,0.0,1.0,0.4359,2.0,,,,,
2015-07-05,0.6748,4,0.5630222222222222,9.0,0.38195,2.0,0.270075,4.0,0.270075,4.0,0.128,1.0,0.6277666666666667,3.0,0.0,1.0,,,,,
2015-07-06,0.41085,2,0.6748,4.0,0.5630222222222222,9.0,0.38195,2.0,0.38195,2.0,0.270075,4.0,0.128,1.0,0.6277666666666667,3.0,55.78,56.34,55.26,55.94,55.94
2015-07-07,0.37929999999999997,2,0.41085,2.0,0.6748,4.0,0.5630222222222222,9.0,0.5630222222222222,9.0,0.38195,2.0,0.270075,4.0,0.128,1.0,55.0,55.04,52.15,53.58,53.58
2015-07-08,0.385675,4,0.37929999999999997,2.0,0.41085,2.0,0.6748,4.0,0.6748,4.0,0.5630222222222222,9.0,0.38195,2.0,0.270075,4.0,51.86,52.16,50.86,50.99,50.99
2015-07-09,0.27055,2,0.385675,4.0,0.37929999999999997,2.0,0.41085,2.0,0.41085,2.0,0.6748,4.0,0.5630222222222222,9.0,0.38195,2.0,51.82,52.59,51.36,51.58,51.58
2015-07-10,0.4424,1,0.27055,2.0,0.385675,4.0,0.37929999999999997,2.0,0.37929999999999997,2.0,0.41085,2.0,0.6748,4.0,0.5630222222222222,9.0,52.44,52.6,51.56,51.83,51.83
2015-07-11,0.7568,1,0.4424,1.0,0.27055,2.0,0.385675,4.0,0.385675,4.0,0.37929999999999997,2.0,0.41085,2.0,0.6748,4.0,,,,,
2015-07-12,-0.3164,1,0.7568,1.0,0.4424,1.0,0.27055,2.0,0.27055,2.0,0.385675,4.0,0.37929999999999997,2.0,0.41085,2.0,,,,,
2015-07-13,0.0,1,-0.3164,1.0,0.7568,1.0,0.4424,1.0,0.4424,1.0,0.27055,2.0,0.385675,4.0,0.37929999999999997,2.0,52.45,52.51,51.21,52.43,52.43
2015-07-14,0.0,1,0.0,1.0,-0.3164,1.0,0.7568,1.0,0.7568,1.0,0.4424,1.0,0.27055,2.0,0.385675,4.0,52.42,53.2,52.1,53.13,53.13
2015-07-15,0.3166,9,0.0,1.0,0.0,1.0,-0.3164,1.0,-0.3164,1.0,0.7568,1.0,0.4424,1.0,0.27055,2.0,53.35,53.5,52.42,52.63,52.63
2015-07-16,0.37388333333333335,6,0.3166,9.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.3164,1.0,0.7568,1.0,0.4424,1.0,52.84,53.44,52.63,53.34,53.34
2015-07-17,0.0495142857142857,7,0.37388333333333335,6.0,0.3166,9.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.3164,1.0,0.7568,1.0,54.5,55.11,53.65,54.93,54.93
2015-07-18,-0.3612,1,0.0495142857142857,7.0,0.37388333333333335,6.0,0.3166,9.0,0.3166,9.0,0.0,1.0,0.0,1.0,-0.3164,1.0,,,,,
2015-07-20,0.4294,2,-0.3612,1.0,0.0495142857142857,7.0,0.37388333333333335,6.0,0.37388333333333335,6.0,0.3166,9.0,0.0,1.0,0.0,1.0,55.0,57.33,54.51,56.45,56.45
2015-07-21,0.1675,2,0.4294,2.0,-0.3612,1.0,0.0495142857142857,7.0,0.0495142857142857,7.0,0.37388333333333335,6.0,0.3166,9.0,0.0,1.0,54.01,54.7,53.31,53.35,53.35
2015-07-22,0.3182,1,0.1675,2.0,0.4294,2.0,-0.3612,1.0,-0.3612,1.0,0.0495142857142857,7.0,0.37388333333333335,6.0,0.3166,9.0,52.25,53.89,52.17,53.57,53.57
2015-07-25,0.7568,1,0.3182,1.0,0.1675,2.0,0.4294,2.0,0.4294,2.0,-0.3612,1.0,0.0495142857142857,7.0,0.37388333333333335,6.0,,,,,
2015-07-26,0.54048,5,0.7568,1.0,0.3182,1.0,0.1675,2.0,0.1675,2.0,0.4294,2.0,-0.3612,1.0,0.0495142857142857,7.0,,,,,
2015-07-27,0.44939999999999997,3,0.54048,5.0,0.7568,1.0,0.3182,1.0,0.3182,1.0,0.1675,2.0,0.4294,2.0,-0.3612,1.0,52.49,52.89,50.16,50.6,50.6
2015-07-28,0.4939,1,0.44939999999999997,3.0,0.54048,5.0,0.7568,1.0,0.7568,1.0,0.3182,1.0,0.1675,2.0,0.4294,2.0,51.15,53.08,50.37,52.96,52.96
2015-07-29,0.7531666666666667,3,0.4939,1.0,0.44939999999999997,3.0,0.54048,5.0,0.54048,5.0,0.7568,1.0,0.3182,1.0,0.1675,2.0,52.85,53.58,52.4,52.76,52.76
2015-07-30,0.590375,4,0.7531666666666667,3.0,0.4939,1.0,0.44939999999999997,3.0,0.44939999999999997,3.0,0.54048,5.0,0.7568,1.0,0.3182,1.0,52.54,53.39,52.42,53.36,53.36
2015-07-31,0.5722,5,0.590375,4.0,0.7531666666666667,3.0,0.4939,1.0,0.4939,1.0,0.44939999999999997,3.0,0.54048,5.0,0.7568,1.0,53.52,53.87,53.02,53.23,53.23
2015-08-01,0.0,1,0.5722,5.0,0.590375,4.0,0.7531666666666667,3.0,0.7531666666666667,3.0,0.4939,1.0,0.44939999999999997,3.0,0.54048,5.0,,,,,
2015-08-02,-0.374,1,0.0,1.0,0.5722,5.0,0.590375,4.0,0.590375,4.0,0.7531666666666667,3.0,0.4939,1.0,0.44939999999999997,3.0,,,,,
2015-08-03,0.4404,1,-0.374,1.0,0.0,1.0,0.5722,5.0,0.5722,5.0,0.590375,4.0,0.7531666666666667,3.0,0.4939,1.0,53.26,53.34,51.41,52.0,52.0
2015-08-05,0.15588333333333335,6,0.4404,1.0,-0.374,1.0,0.0,1.0,0.0,1.0,0.5722,5.0,0.590375,4.0,0.7531666666666667,3.0,52.72,54.2,52.08,54.03,54.03
2015-08-06,0.0,1,0.15588333333333335,6.0,0.4404,1.0,-0.374,1.0,-0.374,1.0,0.0,1.0,0.5722,5.0,0.590375,4.0,49.91,51.0,47.22,49.23,49.23
2015-08-07,0.8268,1,0.0,1.0,0.15588333333333335,6.0,0.4404,1.0,0.4404,1.0,-0.374,1.0,0.0,1.0,0.5722,5.0,48.72,48.75,47.68,48.5,48.5
2015-08-10,0.0,1,0.8268,1.0,0.0,1.0,0.15588333333333335,6.0,0.15588333333333335,6.0,0.4404,1.0,-0.374,1.0,0.0,1.0,47.63,48.59,47.21,48.23,48.23
2015-08-12,0.0,1,0.0,1.0,0.8268,1.0,0.0,1.0,0.0,1.0,0.15588333333333335,6.0,0.4404,1.0,-0.374,1.0,47.0,47.95,46.55,47.63,47.63
2015-08-13,0.0,1,0.0,1.0,0.0,1.0,0.8268,1.0,0.8268,1.0,0.0,1.0,0.15588333333333335,6.0,0.4404,1.0,47.97,49.3,47.82,48.5,48.5
2015-08-14,-0.3612,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8268,1.0,0.0,1.0,0.15588333333333335,6.0,49.45,49.59,48.35,48.63,48.63
2015-08-15,-0.5033,1,-0.3612,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8268,1.0,0.0,1.0,,,,,
2015-08-16,0.5948249999999999,4,-0.5033,1.0,-0.3612,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8268,1.0,,,,,
2015-08-17,0.4215,1,0.5948249999999999,4.0,-0.5033,1.0,-0.3612,1.0,-0.3612,1.0,0.0,1.0,0.0,1.0,0.0,1.0,51.11,51.32,50.1,51.0,51.0
2015-08-18,0.4134,2,0.4215,1.0,0.5948249999999999,4.0,-0.5033,1.0,-0.5033,1.0,-0.3612,1.0,0.0,1.0,0.0,1.0,51.08,52.19,50.71,52.14,52.14
2015-08-19,0.71945,2,0.4134,2.0,0.4215,1.0,0.5948249999999999,4.0,0.5948249999999999,4.0,-0.5033,1.0,-0.3612,1.0,0.0,1.0,52.07,52.13,51.0,51.05,51.05
2015-08-20,0.5758,2,0.71945,2.0,0.4134,2.0,0.4215,1.0,0.4215,1.0,0.5948249999999999,4.0,-0.5033,1.0,-0.3612,1.0,50.41,50.91,48.38,48.44,48.44
2015-08-21,0.0,1,0.5758,2.0,0.71945,2.0,0.4134,2.0,0.4134,2.0,0.4215,1.0,0.5948249999999999,4.0,-0.5033,1.0,47.2,48.76,46.1,46.15,46.15
2015-08-22,0.0,1,0.0,1.0,0.5758,2.0,0.71945,2.0,0.71945,2.0,0.4134,2.0,0.4215,1.0,0.5948249999999999,4.0,,,,,
2015-08-23,0.7351,1,0.0,1.0,0.0,1.0,0.5758,2.0,0.5758,2.0,0.71945,2.0,0.4134,2.0,0.4215,1.0,,,,,
2015-08-25,0.5859,1,0.7351,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5758,2.0,0.71945,2.0,0.4134,2.0,46.1,46.18,43.82,44.01,44.01
2015-08-26,0.5411,1,0.5859,1.0,0.7351,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5758,2.0,0.71945,2.0,45.59,45.6,43.1,44.97,44.97
2015-08-27,0.6369,1,0.5411,1.0,0.5859,1.0,0.7351,1.0,0.7351,1.0,0.0,1.0,0.0,1.0,0.5758,2.0,46.2,48.95,46.16,48.6,48.6
2015-08-28,0.677225,4,0.6369,1.0,0.5411,1.0,0.5859,1.0,0.5859,1.0,0.7351,1.0,0.0,1.0,0.0,1.0,48.37,50.29,48.31,49.7,49.7
2015-08-29,0.3612,1,0.677225,4.0,0.6369,1.0,0.5411,1.0,0.5411,1.0,0.5859,1.0,0.7351,1.0,0.0,1.0,,,,,
2015-08-31,0.0,1,0.3612,1.0,0.677225,4.0,0.6369,1.0,0.6369,1.0,0.5411,1.0,0.5859,1.0,0.7351,1.0,49.12,50.99,49.1,49.81,49.81
2015-09-02,0.8309,1,0.0,1.0,0.3612,1.0,0.677225,4.0,0.677225,4.0,0.6369,1.0,0.5411,1.0,0.5859,1.0,49.06,49.58,47.96,49.54,49.54
2015-09-03,-0.4215,1,0.8309,1.0,0.0,1.0,0.3612,1.0,0.3612,1.0,0.677225,4.0,0.6369,1.0,0.5411,1.0,50.41,50.42,49.0,49.11,49.11
2015-09-04,0.28595,2,-0.4215,1.0,0.8309,1.0,0.0,1.0,0.0,1.0,0.3612,1.0,0.677225,4.0,0.6369,1.0,48.18,48.82,47.64,48.39,48.39
2015-09-05,0.0,1,0.28595,2.0,-0.4215,1.0,0.8309,1.0,0.8309,1.0,0.0,1.0,0.3612,1.0,0.677225,4.0,,,,,
2015-09-06,0.3856,2,0.0,1.0,0.28595,2.0,-0.4215,1.0,-0.4215,1.0,0.8309,1.0,0.0,1.0,0.3612,1.0,,,,,
2015-09-08,0.6588,1,0.3856,2.0,0.0,1.0,0.28595,2.0,0.28595,2.0,-0.4215,1.0,0.8309,1.0,0.0,1.0,49.01,49.83,48.81,49.63,49.63
2015-09-09,0.431,1,0.6588,1.0,0.3856,2.0,0.0,1.0,0.0,1.0,0.28595,2.0,-0.4215,1.0,0.8309,1.0,50.41,50.85,49.66,49.78,49.78
2015-09-10,0.11315,2,0.431,1.0,0.6588,1.0,0.3856,2.0,0.3856,2.0,0.0,1.0,0.28595,2.0,-0.4215,1.0,49.45,50.14,49.07,49.7,49.7
2015-09-11,0.12516666666666665,3,0.11315,2.0,0.431,1.0,0.6588,1.0,0.6588,1.0,0.3856,2.0,0.0,1.0,0.28595,2.0,49.53,50.05,48.95,50.05,50.05
2015-09-12,0.0,2,0.12516666666666665,3.0,0.11315,2.0,0.431,1.0,0.431,1.0,0.6588,1.0,0.3856,2.0,0.0,1.0,,,,,
2015-09-13,0.0,1,0.0,2.0,0.12516666666666665,3.0,0.11315,2.0,0.11315,2.0,0.431,1.0,0.6588,1.0,0.3856,2.0,,,,,
2015-09-14,-0.3612,1,0.0,1.0,0.0,2.0,0.12516666666666665,3.0,0.12516666666666665,3.0,0.11315,2.0,0.431,1.0,0.6588,1.0,50.22,50.85,49.93,50.64,50.64
2015-09-16,0.0,1,-0.3612,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.12516666666666665,3.0,0.11315,2.0,0.431,1.0,50.61,52.58,50.58,52.45,52.45
2015-09-17,0.0,1,0.0,1.0,-0.3612,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.12516666666666665,3.0,0.11315,2.0,52.79,53.1,52.14,52.41,52.41
2015-09-18,0.3544,2,0.0,1.0,0.0,1.0,-0.3612,1.0,-0.3612,1.0,0.0,1.0,0.0,2.0,0.12516666666666665,3.0,51.59,52.76,51.5,52.12,52.12
2015-09-20,0.1779,1,0.3544,2.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.3612,1.0,0.0,1.0,0.0,2.0,,,,,
2015-09-23,0.0,1,0.1779,1.0,0.3544,2.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.3612,1.0,0.0,1.0,52.39,52.42,51.52,52.21,52.21
2015-09-24,0.0,1,0.0,1.0,0.1779,1.0,0.3544,2.0,0.3544,2.0,0.0,1.0,0.0,1.0,-0.3612,1.0,51.91,52.69,51.24,52.62,52.62
2015-09-25,0.08895,2,0.0,1.0,0.0,1.0,0.1779,1.0,0.1779,1.0,0.3544,2.0,0.0,1.0,0.0,1.0,53.32,53.38,51.23,51.38,51.38
2015-09-26,0.33208,5,0.08895,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1779,1.0,0.3544,2.0,0.0,1.0,,,,,
2015-09-27,0.836,1,0.33208,5.0,0.08895,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1779,1.0,0.3544,2.0,,,,,
2015-09-28,0.4019,1,0.836,1.0,0.33208,5.0,0.08895,2.0,0.08895,2.0,0.0,1.0,0.0,1.0,0.1779,1.0,51.47,51.96,49.32,49.69,49.69
2015-09-29,0.0,1,0.4019,1.0,0.836,1.0,0.33208,5.0,0.33208,5.0,0.08895,2.0,0.0,1.0,0.0,1.0,50.09,50.95,49.09,49.33,49.33
2015-09-30,-0.08209999999999999,6,0.0,1.0,0.4019,1.0,0.836,1.0,0.836,1.0,0.33208,5.0,0.08895,2.0,0.0,1.0,50.4,50.48,48.47,49.68,49.68
2015-10-01,0.0,1,-0.08209999999999999,6.0,0.0,1.0,0.4019,1.0,0.4019,1.0,0.836,1.0,0.33208,5.0,0.08895,2.0,49.5,49.7,47.43,47.98,47.98
2015-10-03,0.2023,1,0.0,1.0,-0.08209999999999999,6.0,0.0,1.0,0.0,1.0,0.4019,1.0,0.836,1.0,0.33208,5.0,,,,,
2015-10-05,0.188175,4,0.2023,1.0,0.0,1.0,-0.08209999999999999,6.0,-0.08209999999999999,6.0,0.0,1.0,0.4019,1.0,0.836,1.0,49.77,49.97,48.83,49.23,49.23
2015-10-06,-0.5574,1,0.188175,4.0,0.2023,1.0,0.0,1.0,0.0,1.0,-0.08209999999999999,6.0,0.0,1.0,0.4019,1.0,48.0,48.61,47.12,48.29,48.29
2015-10-07,0.44035,2,-0.5574,1.0,0.188175,4.0,0.2023,1.0,0.2023,1.0,0.0,1.0,-0.08209999999999999,6.0,0.0,1.0,47.33,47.54,45.82,46.39,46.39
2015-10-08,0.29374999999999996,4,0.44035,2.0,-0.5574,1.0,0.188175,4.0,0.188175,4.0,0.2023,1.0,0.0,1.0,-0.08209999999999999,6.0,46.02,46.14,44.26,45.34,45.34
2015-10-09,0.4429,2,0.29374999999999996,4.0,0.44035,2.0,-0.5574,1.0,-0.5574,1.0,0.188175,4.0,0.2023,1.0,0.0,1.0,44.19,44.87,43.67,44.14,44.14
2015-10-11,-0.4404,1,0.4429,2.0,0.29374999999999996,4.0,0.44035,2.0,0.44035,2.0,-0.5574,1.0,0.188175,4.0,0.2023,1.0,,,,,
2015-10-12,0.6545333333333333,3,-0.4404,1.0,0.4429,2.0,0.29374999999999996,4.0,0.29374999999999996,4.0,0.44035,2.0,-0.5574,1.0,0.188175,4.0,44.6,44.6,43.05,43.12,43.12
2015-10-13,0.16455000000000003,2,0.6545333333333333,3.0,-0.4404,1.0,0.4429,2.0,0.4429,2.0,0.29374999999999996,4.0,0.44035,2.0,-0.5574,1.0,42.66,44.5,42.23,43.85,43.85
2015-10-14,0.45345,2,0.16455000000000003,2.0,0.6545333333333333,3.0,-0.4404,1.0,-0.4404,1.0,0.4429,2.0,0.29374999999999996,4.0,0.44035,2.0,44.13,44.19,43.09,43.38,43.38
2015-10-15,0.16463333333333333,3,0.45345,2.0,0.16455000000000003,2.0,0.6545333333333333,3.0,0.6545333333333333,3.0,-0.4404,1.0,0.4429,2.0,0.29374999999999996,4.0,43.29,44.35,42.74,44.26,44.26
2015-10-16,0.6489499999999999,2,0.16463333333333333,3.0,0.45345,2.0,0.16455000000000003,2.0,0.16455000000000003,2.0,0.6545333333333333,3.0,-0.4404,1.0,0.4429,2.0,44.61,46.1,44.57,45.4,45.4
2015-10-17,0.35705000000000003,2,0.6489499999999999,2.0,0.16463333333333333,3.0,0.45345,2.0,0.45345,2.0,0.16455000000000003,2.0,0.6545333333333333,3.0,-0.4404,1.0,,,,,
2015-10-18,-0.4278,1,0.35705000000000003,2.0,0.6489499999999999,2.0,0.16463333333333333,3.0,0.16463333333333333,3.0,0.45345,2.0,0.16455000000000003,2.0,0.6545333333333333,3.0,,,,,
2015-10-19,0.7345,1,-0.4278,1.0,0.35705000000000003,2.0,0.6489499999999999,2.0,0.6489499999999999,2.0,0.16463333333333333,3.0,0.45345,2.0,0.16455000000000003,2.0,45.3,46.23,44.99,45.62,45.62
2015-10-20,0.6369,1,0.7345,1.0,-0.4278,1.0,0.35705000000000003,2.0,0.35705000000000003,2.0,0.6489499999999999,2.0,0.16463333333333333,3.0,0.45345,2.0,45.54,45.72,40.4,42.61,42.61
2015-10-21,0.6185333333333333,3,0.6369,1.0,0.7345,1.0,-0.4278,1.0,-0.4278,1.0,0.35705000000000003,2.0,0.6489499999999999,2.0,0.16463333333333333,3.0,42.4,42.96,41.76,42.02,42.02
2015-10-22,-0.10015,2,0.6185333333333333,3.0,0.6369,1.0,0.7345,1.0,0.7345,1.0,-0.4278,1.0,0.35705000000000003,2.0,0.6489499999999999,2.0,42.31,43.15,41.88,42.34,42.34
2015-10-23,0.0,1,-0.10015,2.0,0.6185333333333333,3.0,0.6369,1.0,0.6369,1.0,0.7345,1.0,-0.4278,1.0,0.35705000000000003,2.0,43.0,43.07,41.54,41.82,41.82
2015-10-25,0.0,2,0.0,1.0,-0.10015,2.0,0.6185333333333333,3.0,0.6185333333333333,3.0,0.6369,1.0,0.7345,1.0,-0.4278,1.0,,,,,
2015-10-26,0.28190000000000004,2,0.0,2.0,0.0,1.0,-0.10015,2.0,-0.10015,2.0,0.6185333333333333,3.0,0.6369,1.0,0.7345,1.0,42.28,43.18,42.0,43.05,43.05
2015-10-27,0.42375,2,0.28190000000000004,2.0,0.0,2.0,0.0,1.0,0.0,1.0,-0.10015,2.0,0.6185333333333333,3.0,0.6369,1.0,42.97,43.42,41.5,42.07,42.07
2015-10-28,-0.3945,2,0.42375,2.0,0.28190000000000004,2.0,0.0,2.0,0.0,2.0,0.0,1.0,-0.10015,2.0,0.6185333333333333,3.0,42.26,42.69,41.66,42.59,42.59
2015-10-29,0.21075,2,-0.3945,2.0,0.42375,2.0,0.28190000000000004,2.0,0.28190000000000004,2.0,0.0,2.0,0.0,1.0,-0.10015,2.0,42.35,42.75,42.13,42.33,42.33
2015-10-30,0.836,1,0.21075,2.0,-0.3945,2.0,0.42375,2.0,0.42375,2.0,0.28190000000000004,2.0,0.0,2.0,0.0,1.0,42.08,42.33,40.78,41.39,41.39
2015-11-02,0.4391,1,0.836,1.0,0.21075,2.0,-0.3945,2.0,-0.3945,2.0,0.42375,2.0,0.28190000000000004,2.0,0.0,2.0,41.78,43.16,41.44,42.76,42.76
2015-11-04,0.4404,1,0.4391,1.0,0.836,1.0,0.21075,2.0,0.21075,2.0,-0.3945,2.0,0.42375,2.0,0.28190000000000004,2.0,45.4,46.55,45.04,46.33,46.33
2015-11-06,0.0,1,0.4404,1.0,0.4391,1.0,0.836,1.0,0.836,1.0,0.21075,2.0,-0.3945,2.0,0.42375,2.0,46.14,46.67,45.9,46.47,46.47
2015-11-08,0.12195000000000003,2,0.0,1.0,0.4404,1.0,0.4391,1.0,0.4391,1.0,0.836,1.0,0.21075,2.0,-0.3945,2.0,,,,,
2015-11-11,0.0,1,0.12195000000000003,2.0,0.0,1.0,0.4404,1.0,0.4404,1.0,0.4391,1.0,0.836,1.0,0.21075,2.0,43.55,43.9,42.73,43.82,43.82
2015-11-12,0.0,2,0.0,1.0,0.12195000000000003,2.0,0.0,1.0,0.0,1.0,0.4404,1.0,0.4391,1.0,0.836,1.0,43.57,43.8,42.53,42.59,42.59
2015-11-14,0.8254,1,0.0,2.0,0.0,1.0,0.12195000000000003,2.0,0.12195000000000003,2.0,0.0,1.0,0.4404,1.0,0.4391,1.0,,,,,
2015-11-15,0.0,2,0.8254,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.12195000000000003,2.0,0.0,1.0,0.4404,1.0,,,,,
2015-11-17,0.0,1,0.0,2.0,0.8254,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.12195000000000003,2.0,0.0,1.0,43.04,43.2,42.28,42.8,42.8
2015-11-18,0.5896,2,0.0,1.0,0.0,2.0,0.8254,1.0,0.8254,1.0,0.0,2.0,0.0,1.0,0.12195000000000003,2.0,42.9,44.28,42.5,44.21,44.21
2015-11-19,0.6269,1,0.5896,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.8254,1.0,0.0,2.0,0.0,1.0,44.11,45.24,44.06,44.36,44.36
2015-11-20,0.515,2,0.6269,1.0,0.5896,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.8254,1.0,0.0,2.0,44.7,45.0,42.72,44.0,44.0
2015-11-23,0.0,1,0.515,2.0,0.6269,1.0,0.5896,2.0,0.5896,2.0,0.0,1.0,0.0,2.0,0.8254,1.0,43.47,43.84,42.94,43.55,43.55
2015-11-24,0.4334,3,0.0,1.0,0.515,2.0,0.6269,1.0,0.6269,1.0,0.5896,2.0,0.0,1.0,0.0,2.0,43.07,44.2,43.0,43.65,43.65
2015-11-25,0.28595,2,0.4334,3.0,0.0,1.0,0.515,2.0,0.515,2.0,0.6269,1.0,0.5896,2.0,0.0,1.0,44.27,46.17,44.08,45.93,45.93
2015-11-26,0.305725,4,0.28595,2.0,0.4334,3.0,0.0,1.0,0.0,1.0,0.515,2.0,0.6269,1.0,0.5896,2.0,,,,,
2015-11-27,0.4418666666666667,3,0.305725,4.0,0.28595,2.0,0.4334,3.0,0.4334,3.0,0.0,1.0,0.515,2.0,0.6269,1.0,46.21,46.45,45.4,46.32,46.32
2015-11-29,0.5215,1,0.4418666666666667,3.0,0.305725,4.0,0.28595,2.0,0.28595,2.0,0.4334,3.0,0.0,1.0,0.515,2.0,,,,,
2015-12-01,0.4089666666666667,3,0.5215,1.0,0.4418666666666667,3.0,0.305725,4.0,0.305725,4.0,0.28595,2.0,0.4334,3.0,0.0,1.0,46.21,47.6,46.21,47.44,47.44
2015-12-02,0.8745,1,0.4089666666666667,3.0,0.5215,1.0,0.4418666666666667,3.0,0.4418666666666667,3.0,0.305725,4.0,0.28595,2.0,0.4334,3.0,47.4,47.72,46.25,46.4,46.4
2015-12-03,0.0,2,0.8745,1.0,0.4089666666666667,3.0,0.5215,1.0,0.5215,1.0,0.4418666666666667,3.0,0.305725,4.0,0.28595,2.0,47.1,47.49,46.0,46.54,46.54
2015-12-04,0.47669999999999996,3,0.0,2.0,0.8745,1.0,0.4089666666666667,3.0,0.4089666666666667,3.0,0.5215,1.0,0.4418666666666667,3.0,0.305725,4.0,46.49,46.65,45.53,46.08,46.08
2015-12-06,0.3101666666666667,3,0.47669999999999996,3.0,0.0,2.0,0.8745,1.0,0.8745,1.0,0.4089666666666667,3.0,0.5215,1.0,0.4418666666666667,3.0,,,,,
2015-12-07,0.33335000000000004,2,0.3101666666666667,3.0,0.47669999999999996,3.0,0.0,2.0,0.0,2.0,0.8745,1.0,0.4089666666666667,3.0,0.5215,1.0,45.54,47.13,45.23,46.23,46.23
2015-12-08,0.0,1,0.33335000000000004,2.0,0.3101666666666667,3.0,0.47669999999999996,3.0,0.47669999999999996,3.0,0.0,2.0,0.8745,1.0,0.4089666666666667,3.0,45.5,45.76,44.84,45.34,45.34
